,,p.u.
availability-Asgard_Solar,3709,0.20575031946084527
availability-Asgard_Solar,3710,0.1583429854231098
availability-Asgard_Solar,3711,0.0634581074244015
availability-Asgard_Solar,3712,0.00030090817841343237
availability-Asgard_Solar,3713,0.0
availability-Asgard_Solar,3714,0.0
availability-Asgard_Solar,3715,0.0
availability-Asgard_Solar,3716,0.0
availability-Asgard_Solar,3717,0.0
availability-Asgard_Solar,3718,0.0015507551838422379
availability-Asgard_Solar,3719,0.0
availability-Asgard_Solar,3720,0.0012735285297299506
availability-Asgard_Solar,3721,0.001059961123150104
availability-Asgard_Solar,3722,0.00021597735409558598
availability-Asgard_Solar,3723,0.0
availability-Asgard_Solar,3724,0.0013756089946569143
availability-Asgard_Solar,3725,0.0009551976374131028
availability-Asgard_Solar,3726,0.0
availability-Asgard_Solar,3727,0.0
availability-Asgard_Solar,3728,0.00026931436705747
availability-Asgard_Solar,3729,0.019633957188985147
availability-Asgard_Solar,3730,0.05342641042026759
availability-Asgard_Solar,3731,0.0811845388670653
availability-Asgard_Solar,3732,0.09773647951904345
availability-Asgard_Solar,3733,0.11141450539692624
availability-Asgard_Solar,3734,0.0901455103932179
availability-Asgard_Solar,3735,0.04220551412958325
availability-Asgard_Solar,3736,0.00370411338873853
availability-Asgard_Solar,3737,0.0
availability-Asgard_Solar,3738,0.0012391118708724132
availability-Asgard_Solar,3739,0.00041709178255896584
availability-Asgard_Solar,3740,0.00013655279877096427
availability-Asgard_Solar,3741,0.000872345001219085
availability-Asgard_Solar,3742,0.0
availability-Asgard_Solar,3743,0.0
availability-Asgard_Solar,3744,0.0
availability-Asgard_Solar,3745,0.0
availability-Asgard_Solar,3746,0.0009033279933739289
availability-Asgard_Solar,3747,0.0
availability-Asgard_Solar,3748,0.0
availability-Asgard_Solar,3749,0.001307198085344855
availability-Asgard_Solar,3750,0.0
availability-Asgard_Solar,3751,0.0
availability-Asgard_Solar,3752,0.0010475132876961103
availability-Asgard_Solar,3753,0.019641039008713522
availability-Asgard_Solar,3754,0.05140525605586277
availability-Asgard_Solar,3755,0.07442587968240755
availability-Asgard_Solar,3756,0.08519611218588713
availability-Asgard_Solar,3757,0.07142914986798947
availability-Asgard_Solar,3758,0.05087184695068657
availability-Asgard_Solar,3759,0.021900983232025203
availability-Asgard_Solar,3760,0.0036420042417517153
availability-Asgard_Solar,3761,0.0005909621790278755
availability-Asgard_Solar,3762,0.0
availability-Asgard_Solar,3763,0.0
availability-Asgard_Solar,3764,0.0021803102862918795
availability-Asgard_Solar,3765,0.0001387092520018689
availability-Asgard_Solar,3766,0.001462144257691034
availability-Asgard_Solar,3767,0.00026951119535196497
availability-Asgard_Solar,3768,0.0
availability-Asgard_Solar,3769,0.0006907080155795015
availability-Asgard_Solar,3770,0.00022061526904103756
availability-Asgard_Solar,3771,0.00010153184860675983
availability-Asgard_Solar,3772,0.0
availability-Asgard_Solar,3773,0.0027012355892627785
availability-Asgard_Solar,3774,0.0
availability-Asgard_Solar,3775,0.0
availability-Asgard_Solar,3776,0.000653419331452717
availability-Asgard_Solar,3777,0.05496367186764429
availability-Asgard_Solar,3778,0.14615147888252536
availability-Asgard_Solar,3779,0.1853763988525079
availability-Asgard_Solar,3780,0.19341382715013766
availability-Asgard_Solar,3781,0.16254395390771442
availability-Asgard_Solar,3782,0.11453890493238665
availability-Asgard_Solar,3783,0.05598391846516722
availability-Asgard_Solar,3784,0.005552084881757842
availability-Asgard_Solar,3785,0.0
availability-Asgard_Solar,3786,0.0
availability-Asgard_Solar,3787,0.0011525509389519785
availability-Asgard_Solar,3788,0.0012520178716213211
availability-Asgard_Solar,3789,0.0
availability-Asgard_Solar,3790,0.0
availability-Asgard_Solar,3791,0.000568326137324141
availability-Asgard_Solar,3792,0.000175988997669727
availability-Asgard_Solar,3793,0.000981297789242136
availability-Asgard_Solar,3794,0.0007112104232239008
availability-Asgard_Solar,3795,0.00083740822611125
availability-Asgard_Solar,3796,0.0010221678079352266
availability-Asgard_Solar,3797,0.0
availability-Asgard_Solar,3798,0.0
availability-Asgard_Solar,3799,0.0014437114353530733
availability-Asgard_Solar,3800,0.002586921642594642
availability-Asgard_Solar,3801,0.06157252708813562
availability-Asgard_Solar,3802,0.12949154940499083
availability-Asgard_Solar,3803,0.16306507542789164
availability-Asgard_Solar,3804,0.1849436862621325
availability-Asgard_Solar,3805,0.17940261227905815
availability-Asgard_Solar,3806,0.15324663473754377
availability-Asgard_Solar,3807,0.0903914268472553
availability-Asgard_Solar,3808,0.01125170837206046
availability-Asgard_Solar,3809,0.001798337528371565
availability-Asgard_Solar,3810,0.00011242222192056843
availability-Asgard_Solar,3811,0.0
availability-Asgard_Solar,3812,0.0
availability-Asgard_Solar,3813,0.0
availability-Asgard_Solar,3814,0.0
availability-Asgard_Solar,3815,0.0
availability-Asgard_Solar,3816,0.0
availability-Asgard_Solar,3817,0.001762162421059105
availability-Asgard_Solar,3818,0.0
availability-Asgard_Solar,3819,0.0
availability-Asgard_Solar,3820,0.0
availability-Asgard_Solar,3821,0.0
availability-Asgard_Solar,3822,0.0010441177300481734
availability-Asgard_Solar,3823,0.0
availability-Asgard_Solar,3824,0.0018247882872143267
availability-Asgard_Solar,3825,0.0519401169416821
availability-Asgard_Solar,3826,0.12076458367237172
availability-Asgard_Solar,3827,0.16754380014670825
availability-Asgard_Solar,3828,0.19466141820745242
availability-Asgard_Solar,3829,0.1836957935362302
availability-Asgard_Solar,3830,0.13715223511631378
availability-Asgard_Solar,3831,0.06945681777708569
availability-Asgard_Solar,3832,0.005418772764815279
availability-Asgard_Solar,3833,0.0
availability-Asgard_Solar,3834,0.0
availability-Asgard_Solar,3835,0.0
availability-Asgard_Solar,3836,0.0002533600503167778
availability-Asgard_Solar,3837,0.0014163088687629828
availability-Asgard_Solar,3838,0.0
availability-Asgard_Solar,3839,0.0005803768830891715
availability-Asgard_Solar,3840,0.0
availability-Asgard_Solar,3841,0.0
availability-Asgard_Solar,3842,0.0
availability-Asgard_Solar,3843,6.129924513952402e-5
availability-Asgard_Solar,3844,0.0
availability-Asgard_Solar,3845,0.0
availability-Asgard_Solar,3846,0.0
availability-Asgard_Solar,3847,0.00025301313374492785
availability-Asgard_Solar,3848,0.0014930323642151212
availability-Asgard_Solar,3849,0.030933344652042748
availability-Asgard_Solar,3850,0.08979014530913518
availability-Asgard_Solar,3851,0.12061171398572307
availability-Asgard_Solar,3852,0.14607961828020274
availability-Asgard_Solar,3853,0.13462984727403163
availability-Asgard_Solar,3854,0.10795090846192512
availability-Asgard_Solar,3855,0.05399193369041948
availability-Asgard_Solar,3856,0.005805085021137133
availability-Asgard_Solar,3857,0.0011498673694775702
availability-Asgard_Solar,3858,0.0
availability-Asgard_Solar,3859,0.00040193239644300746
availability-Asgard_Solar,3860,0.00020950785437992716
availability-Asgard_Solar,3861,0.00014992880526346297
availability-Asgard_Solar,3862,0.0
availability-Asgard_Solar,3863,0.00019569997323930785
availability-Asgard_Solar,3864,0.0
availability-Asgard_Solar,3865,0.0
availability-Asgard_Solar,3866,0.0001325325570989171
availability-Asgard_Solar,3867,0.00017027523513993783
availability-Asgard_Solar,3868,0.0
availability-Asgard_Solar,3869,0.00013627987516834204
availability-Asgard_Solar,3870,0.0
availability-Asgard_Solar,3871,0.001622466696179487
availability-Asgard_Solar,3872,0.0
availability-Asgard_Solar,3873,0.04374468193384529
availability-Asgard_Solar,3874,0.1250461674648203
availability-Asgard_Solar,3875,0.17571457922407904
availability-Asgard_Solar,3876,0.2065378959498573
availability-Asgard_Solar,3877,0.20620234566406553
availability-Asgard_Solar,3878,0.15922158517034074
availability-Asgard_Solar,3879,0.0633068380567566
availability-Asgard_Solar,3880,0.002315132828894822
availability-Asgard_Solar,3881,0.0018282498785330327
availability-Asgard_Solar,3882,0.0
availability-Asgard_Solar,3883,0.00026526146743500637
availability-Asgard_Solar,3884,0.0
availability-Asgard_Solar,3885,0.0
availability-Asgard_Solar,3886,0.0
availability-Asgard_Solar,3887,0.0
availability-Asgard_Solar,3888,0.0014793525510403038
availability-Asgard_Solar,3889,0.0
availability-Asgard_Solar,3890,0.0
availability-Asgard_Solar,3891,0.0
availability-Asgard_Solar,3892,0.00015609044252926524
availability-Asgard_Solar,3893,0.0005983172410208406
availability-Asgard_Solar,3894,0.0
availability-Asgard_Solar,3895,0.0005038497971018197
availability-Asgard_Solar,3896,0.0003480088049292469
availability-Asgard_Solar,3897,0.019017655800698856
availability-Asgard_Solar,3898,0.05234608410982965
availability-Asgard_Solar,3899,0.08238685908826753
availability-Asgard_Solar,3900,0.09875164366977082
availability-Asgard_Solar,3901,0.11092594983399488
availability-Asgard_Solar,3902,0.0909541130050741
availability-Asgard_Solar,3903,0.04056669622698127
availability-Asgard_Solar,3904,0.00344131041835754
availability-Asgard_Solar,3905,8.372298750170355e-5
availability-Asgard_Solar,3906,0.000605318245827187
availability-Asgard_Solar,3907,0.0012386095648469653
availability-Asgard_Solar,3908,0.0008808395438668093
availability-Asgard_Solar,3909,0.0
availability-Asgard_Solar,3910,0.0
availability-Asgard_Solar,3911,0.0
availability-Asgard_Solar,3912,0.0
availability-Asgard_Solar,3913,0.0011287885344401832
availability-Asgard_Solar,3914,0.0
availability-Asgard_Solar,3915,0.0
availability-Asgard_Solar,3916,0.0001950125767289052
availability-Asgard_Solar,3917,0.00024426730068722213
availability-Asgard_Solar,3918,0.0004077760158595278
availability-Asgard_Solar,3919,0.0
availability-Asgard_Solar,3920,0.0
availability-Asgard_Solar,3921,0.018767368681086583
availability-Asgard_Solar,3922,0.05635032028749523
availability-Asgard_Solar,3923,0.07654539498671403
availability-Asgard_Solar,3924,0.08313243716489926
availability-Asgard_Solar,3925,0.07279427526634204
availability-Asgard_Solar,3926,0.052771173423518836
availability-Asgard_Solar,3927,0.02313442310726849
availability-Asgard_Solar,3928,0.0018614141441147905
availability-Asgard_Solar,3929,7.614996153801687e-5
availability-Asgard_Solar,3930,0.0010211140735659568
availability-Asgard_Solar,3931,0.0
availability-Asgard_Solar,3932,0.0
availability-Asgard_Solar,3933,0.0
availability-Asgard_Solar,3934,0.0013580110133330917
availability-Asgard_Solar,3935,0.000868045512157987
availability-Asgard_Solar,3936,0.0
availability-Asgard_Solar,3937,2.3272355326378916e-5
availability-Asgard_Solar,3938,0.00026427251832478394
availability-Asgard_Solar,3939,0.0
availability-Asgard_Solar,3940,0.0010192984391226916
availability-Asgard_Solar,3941,0.0
availability-Asgard_Solar,3942,0.0010747928844743095
availability-Asgard_Solar,3943,0.0
availability-Asgard_Solar,3944,0.0
availability-Asgard_Solar,3945,0.055120821054485555
availability-Asgard_Solar,3946,0.1447629336218492
availability-Asgard_Solar,3947,0.18591918733031426
availability-Asgard_Solar,3948,0.19199360281275799
availability-Asgard_Solar,3949,0.16479981248291023
availability-Asgard_Solar,3950,0.11464117035431651
availability-Asgard_Solar,3951,0.055091365901601054
availability-Asgard_Solar,3952,0.0031457624550207362
availability-Asgard_Solar,3953,0.0009017173723367286
availability-Asgard_Solar,3954,0.0005242255266452096
availability-Asgard_Solar,3955,0.0
availability-Asgard_Solar,3956,0.0006038259460212842
availability-Asgard_Solar,3957,0.0
availability-Asgard_Solar,3958,0.0
availability-Asgard_Solar,3959,0.0
availability-Asgard_Solar,3960,0.00024577777829956035
availability-Asgard_Solar,3961,0.0
availability-Asgard_Solar,3962,0.0
availability-Asgard_Solar,3963,0.0009039846992185806
availability-Asgard_Solar,3964,0.0
availability-Asgard_Solar,3965,0.0001448247201628417
availability-Asgard_Solar,3966,0.00018950576905797152
availability-Asgard_Solar,3967,0.0008560597743772158
availability-Asgard_Solar,3968,0.0019044929979794224
availability-Asgard_Solar,3969,0.06114228194861935
availability-Asgard_Solar,3970,0.13120316033818266
availability-Asgard_Solar,3971,0.16188466652907957
availability-Asgard_Solar,3972,0.18423846535660127
availability-Asgard_Solar,3973,0.18088721946919134
availability-Asgard_Solar,3974,0.15420065299265265
availability-Asgard_Solar,3975,0.09201977216204361
availability-Asgard_Solar,3976,0.012488653304165041
availability-Asgard_Solar,3977,0.0
availability-Asgard_Solar,3978,0.0
availability-Asgard_Solar,3979,0.0
availability-Asgard_Solar,3980,0.00106740936803566
availability-Asgard_Solar,3981,0.0
availability-Asgard_Solar,3982,0.0007595610987584786
availability-Asgard_Solar,3983,0.0
availability-Asgard_Solar,3984,0.0
availability-Asgard_Solar,3985,0.0
availability-Asgard_Solar,3986,0.0011984852403789021
availability-Asgard_Solar,3987,0.0010689981528783784
availability-Asgard_Solar,3988,0.0
availability-Asgard_Solar,3989,0.0
availability-Asgard_Solar,3990,0.0
availability-Asgard_Solar,3991,0.0006304905601146779
availability-Asgard_Solar,3992,0.001800096218695355
availability-Asgard_Solar,3993,0.05381726450027241
availability-Asgard_Solar,3994,0.12249542957263461
availability-Asgard_Solar,3995,0.17045033918797248
availability-Asgard_Solar,3996,0.1951403301067202
availability-Asgard_Solar,3997,0.1837103686212769
availability-Asgard_Solar,3998,0.1366363659968446
availability-Asgard_Solar,3999,0.06744285897381706
availability-Asgard_Solar,4000,0.005607329446812477
availability-Asgard_Solar,4001,0.0
availability-Asgard_Solar,4002,0.0
availability-Asgard_Solar,4003,1.6862233873141707e-5
availability-Asgard_Solar,4004,0.0
availability-Asgard_Solar,4005,0.0
availability-Asgard_Solar,4006,0.001039159317266596
availability-Asgard_Solar,4007,0.0
availability-Asgard_Solar,4008,0.0006367205067318287
availability-Asgard_Solar,4009,0.001872566033743819
availability-Asgard_Solar,4010,0.000509758980300111
availability-Asgard_Solar,4011,0.0
availability-Asgard_Solar,4012,0.002023210289563641
availability-Asgard_Solar,4013,0.0
availability-Asgard_Solar,4014,0.0010341674556328085
availability-Asgard_Solar,4015,0.0
availability-Asgard_Solar,4016,0.0009496014160048621
availability-Asgard_Solar,4017,0.030588919173807027
availability-Asgard_Solar,4018,0.0900618637707552
availability-Asgard_Solar,4019,0.1214216226063729
availability-Asgard_Solar,4020,0.14550953383456416
availability-Asgard_Solar,4021,0.13418714694761952
availability-Asgard_Solar,4022,0.1099806320167303
availability-Asgard_Solar,4023,0.054352166984274204
availability-Asgard_Solar,4024,0.0057479514830999535
availability-Asgard_Solar,4025,0.0
availability-Asgard_Solar,4026,0.0
availability-Asgard_Solar,4027,0.0
availability-Asgard_Solar,4028,0.0005156256293273745
availability-Asgard_Solar,4029,0.0007543488268305592
availability-Asgard_Solar,4030,0.0007165027089341416
availability-Asgard_Solar,4031,0.0
availability-Asgard_Solar,4032,0.00031318031830547045
availability-Asgard_Solar,4033,0.0005249421574830055
availability-Asgard_Solar,4034,0.0003403586943415399
availability-Asgard_Solar,4035,0.0004643362099254151
availability-Asgard_Solar,4036,0.0
availability-Asgard_Solar,4037,0.0005580066376067918
availability-Asgard_Solar,4038,0.0
availability-Asgard_Solar,4039,0.0
availability-Asgard_Solar,4040,0.0
availability-Asgard_Solar,4041,0.04410790097265067
availability-Asgard_Solar,4042,0.12605267283675842
availability-Asgard_Solar,4043,0.17511644920916142
availability-Asgard_Solar,4044,0.20680699609826303
availability-Asgard_Solar,4045,0.20591328531504724
availability-Asgard_Solar,4046,0.15670572315204537
availability-Asgard_Solar,4047,0.06388899067896549
availability-Asgard_Solar,4048,0.0018420391885763268
availability-Asgard_Solar,4049,0.0
availability-Asgard_Solar,4050,0.0009894657350314265
availability-Asgard_Solar,4051,0.0011603178158177468
availability-Asgard_Solar,4052,0.0011448810351421626
availability-Asgard_Solar,4053,0.0
availability-Asgard_Solar,4054,0.0
availability-Asgard_Solar,4055,0.0003111999957812441
availability-Asgard_Solar,4056,0.0010212775886323617
availability-Asgard_Solar,4057,0.0002779046924606058
availability-Asgard_Solar,4058,0.0020148378959516434
availability-Asgard_Solar,4059,0.0007463724389977374
availability-Asgard_Solar,4060,0.0
availability-Asgard_Solar,4061,0.0
availability-Asgard_Solar,4062,0.00037630193260067925
availability-Asgard_Solar,4063,0.0008631064727850899
availability-Asgard_Solar,4064,0.0
availability-Asgard_Solar,4065,0.019917889836648803
availability-Asgard_Solar,4066,0.05469377820432852
availability-Asgard_Solar,4067,0.07918521894250469
availability-Asgard_Solar,4068,0.09993423613200425
availability-Asgard_Solar,4069,0.11032846025457141
availability-Asgard_Solar,4070,0.08830621047354448
availability-Asgard_Solar,4071,0.0407801036147363
availability-Asgard_Solar,4072,0.0031917211562954273
availability-Asgard_Solar,4073,0.0
availability-Asgard_Solar,4074,0.0
availability-Asgard_Solar,4075,0.0
availability-Asgard_Solar,4076,0.0007528812185398528
availability-Asgard_Solar,4077,0.0
availability-Asgard_Solar,4078,0.0
availability-Asgard_Solar,4079,0.00048545805047383136
availability-Asgard_Solar,4080,2.097201383210252e-5
availability-Asgard_Solar,4081,0.000822409503027892
availability-Asgard_Solar,4082,0.0
availability-Asgard_Solar,4083,0.0
availability-Asgard_Solar,4084,0.000638852120522681
availability-Asgard_Solar,4085,0.0
availability-Asgard_Solar,4086,0.001949068554417515
availability-Asgard_Solar,4087,0.0013614749376467026
availability-Asgard_Solar,4088,0.0005623323202599233
availability-Asgard_Solar,4089,0.02020316193681443
availability-Asgard_Solar,4090,0.053340192554779745
availability-Asgard_Solar,4091,0.07705336220464154
availability-Asgard_Solar,4092,0.08182241526434851
availability-Asgard_Solar,4093,0.07318548522866408
availability-Asgard_Solar,4094,0.05255339746666958
availability-Asgard_Solar,4095,0.02291404801774348
availability-Asgard_Solar,4096,0.0003089560687296047
availability-Asgard_Solar,4097,0.0
availability-Asgard_Solar,4098,0.0
availability-Asgard_Solar,4099,0.001596752024561728
availability-Asgard_Solar,4100,0.0
availability-Asgard_Solar,4101,0.0
availability-Asgard_Solar,4102,0.00017698249459330637
availability-Asgard_Solar,4103,0.0006332552824111212
availability-Asgard_Solar,4104,0.0
availability-Asgard_Solar,4105,0.0009882604388991494
availability-Asgard_Solar,4106,0.0
availability-Asgard_Solar,4107,0.001765801388193656
availability-Asgard_Solar,4108,0.0
availability-Asgard_Solar,4109,0.0
availability-Asgard_Solar,4110,0.0
availability-Asgard_Solar,4111,0.0
availability-Asgard_Solar,4112,0.0
availability-Asgard_Solar,4113,0.05278925438014294
availability-Asgard_Solar,4114,0.14540854101503375
availability-Asgard_Solar,4115,0.18456009597708264
availability-Asgard_Solar,4116,0.19402104394335792
availability-Asgard_Solar,4117,0.16558426028363446
availability-Asgard_Solar,4118,0.11312560372297713
availability-Asgard_Solar,4119,0.05562834479026258
availability-Asgard_Solar,4120,0.0053681804836045125
availability-Asgard_Solar,4121,0.0010407593130031974
availability-Asgard_Solar,4122,8.041689079609289e-5
availability-Asgard_Solar,4123,0.0
availability-Asgard_Solar,4124,0.0
availability-Asgard_Solar,4125,0.0005200334679743427
availability-Asgard_Solar,4126,0.0006909953672744925
availability-Asgard_Solar,4127,0.0
availability-Asgard_Solar,4128,9.255002186645801e-5
availability-Asgard_Solar,4129,0.00023148194867847198
availability-Asgard_Solar,4130,0.0012882376621671033
availability-Asgard_Solar,4131,0.0
availability-Asgard_Solar,4132,0.00015153493500738964
availability-Asgard_Solar,4133,0.0
availability-Asgard_Solar,4134,0.0005974115376530759
availability-Asgard_Solar,4135,3.9042290708845956e-5
availability-Asgard_Solar,4136,0.002124164992861538
availability-Asgard_Solar,4137,0.0604275926605291
availability-Asgard_Solar,4138,0.13026266344182683
availability-Asgard_Solar,4139,0.16174330770007264
availability-Asgard_Solar,4140,0.18392578861865236
availability-Asgard_Solar,4141,0.18095758424989508
availability-Asgard_Solar,4142,0.15530674062830632
availability-Asgard_Solar,4143,0.09159830430964201
availability-Asgard_Solar,4144,0.01140916957177153
availability-Asgard_Solar,4145,0.0
availability-Asgard_Solar,4146,0.0006224533722818475
availability-Asgard_Solar,4147,0.0005127080548825753
availability-Asgard_Solar,4148,0.0
availability-Asgard_Solar,4149,0.0
availability-Asgard_Solar,4150,0.0001832136222382768
availability-Asgard_Solar,4151,0.0004107821088152409
availability-Asgard_Solar,4152,0.0
availability-Asgard_Solar,4153,0.000959478018603663
availability-Asgard_Solar,4154,0.0
availability-Asgard_Solar,4155,0.00045014538412302196
availability-Asgard_Solar,4156,0.0015692951551760585
availability-Asgard_Solar,4157,0.001155435884768458
availability-Asgard_Solar,4158,0.00014846580165261465
availability-Asgard_Solar,4159,0.0012426789780286577
availability-Asgard_Solar,4160,0.002507529608631256
availability-Asgard_Solar,4161,0.051451406356305476
availability-Asgard_Solar,4162,0.12064223405004632
availability-Asgard_Solar,4163,0.168757530577944
availability-Asgard_Solar,4164,0.1945871925517663
availability-Asgard_Solar,4165,0.18318565128871758
availability-Asgard_Solar,4166,0.13726406603243815
availability-Asgard_Solar,4167,0.06772067422337087
availability-Asgard_Solar,4168,0.006210461556124704
availability-Asgard_Solar,4169,0.0
availability-Asgard_Solar,4170,0.00057638195578877
availability-Asgard_Solar,4171,0.0
availability-Asgard_Solar,4172,0.0013456361728801367
availability-Asgard_Solar,4173,0.0
availability-Asgard_Solar,4174,0.0
availability-Asgard_Solar,4175,0.00026046460996275665
availability-Asgard_Solar,4176,0.0
availability-Asgard_Solar,4177,0.0
availability-Asgard_Solar,4178,0.0007599969717301092
availability-Asgard_Solar,4179,0.0
availability-Asgard_Solar,4180,0.0008445507780923884
availability-Asgard_Solar,4181,0.0022714824492509433
availability-Asgard_Solar,4182,0.0011315491725231374
availability-Asgard_Solar,4183,0.0
availability-Asgard_Solar,4184,0.0008722784167598789
availability-Asgard_Solar,4185,0.0315431557102285
availability-Asgard_Solar,4186,0.08999675266461271
availability-Asgard_Solar,4187,0.12127153284781042
availability-Asgard_Solar,4188,0.14512912873777914
availability-Asgard_Solar,4189,0.13462830233752734
availability-Asgard_Solar,4190,0.10917273611869527
availability-Asgard_Solar,4191,0.056864048096370835
availability-Asgard_Solar,4192,0.007323363791498164
availability-Asgard_Solar,4193,0.0
availability-Asgard_Solar,4194,0.0
availability-Asgard_Solar,4195,0.0
availability-Asgard_Solar,4196,0.0006672639775902282
availability-Asgard_Solar,4197,0.0
availability-Asgard_Solar,4198,0.0
availability-Asgard_Solar,4199,0.001354293113659546
availability-Asgard_Solar,4200,0.0
availability-Asgard_Solar,4201,0.0010299213744551846
availability-Asgard_Solar,4202,0.0
availability-Asgard_Solar,4203,0.00041311841545821034
availability-Asgard_Solar,4204,0.0
availability-Asgard_Solar,4205,0.0
availability-Asgard_Solar,4206,0.000647878907442121
availability-Asgard_Solar,4207,0.0
availability-Asgard_Solar,4208,0.0
availability-Asgard_Solar,4209,0.043341800080479546
availability-Asgard_Solar,4210,0.12651481399819134
availability-Asgard_Solar,4211,0.17620552767143519
availability-Asgard_Solar,4212,0.20686475906295657
availability-Asgard_Solar,4213,0.2078793325947349
availability-Asgard_Solar,4214,0.15929542877796468
availability-Asgard_Solar,4215,0.06385864919937427
availability-Asgard_Solar,4216,0.0020793333813653343
availability-Asgard_Solar,4217,0.0
availability-Asgard_Solar,4218,0.0
availability-Asgard_Solar,4219,0.0015092543162189258
availability-Asgard_Solar,4220,0.00013656063676635626
availability-Asgard_Solar,4221,0.0006113842369310455
availability-Asgard_Solar,4222,9.43044277964242e-5
availability-Asgard_Solar,4223,0.0004893045236654362
availability-Asgard_Solar,4224,0.0005507888423069426
availability-Asgard_Solar,4225,0.0
availability-Asgard_Solar,4226,0.0
availability-Asgard_Solar,4227,0.0
availability-Asgard_Solar,4228,0.0
availability-Asgard_Solar,4229,0.0
availability-Asgard_Solar,4230,0.0
availability-Asgard_Solar,4231,0.0005798529888871815
availability-Asgard_Solar,4232,0.0017727375099701335
availability-Asgard_Solar,4233,0.019847523325068485
availability-Asgard_Solar,4234,0.05433758271832346
availability-Asgard_Solar,4235,0.08229405735996904
availability-Asgard_Solar,4236,0.09875464764716896
availability-Asgard_Solar,4237,0.11146072761160533
availability-Asgard_Solar,4238,0.09186099103651438
availability-Asgard_Solar,4239,0.04228246955941953
availability-Asgard_Solar,4240,0.0029526356935442566
availability-Asgard_Solar,4241,0.00277890167641525
availability-Asgard_Solar,4242,0.0
availability-Asgard_Solar,4243,0.0004690970828744358
availability-Asgard_Solar,4244,2.2423774821552542e-5
availability-Asgard_Solar,4245,0.0
availability-Asgard_Solar,4246,0.0008390674122667495
availability-Asgard_Solar,4247,0.0
availability-Asgard_Solar,4248,0.0
availability-Asgard_Solar,4249,8.218159071263745e-5
availability-Asgard_Solar,4250,0.0
availability-Asgard_Solar,4251,0.0
availability-Asgard_Solar,4252,0.0
availability-Asgard_Solar,4253,0.0016307873763223887
availability-Asgard_Solar,4254,0.0010605801997740395
availability-Asgard_Solar,4255,0.0
availability-Asgard_Solar,4256,0.0
availability-Asgard_Solar,4257,0.019496646381671912
availability-Asgard_Solar,4258,0.055189311987520986
availability-Asgard_Solar,4259,0.0764173524317928
availability-Asgard_Solar,4260,0.08265374369407838
availability-Asgard_Solar,4261,0.07183015811198058
availability-Asgard_Solar,4262,0.05128562362154794
availability-Asgard_Solar,4263,0.02310628449050121
availability-Asgard_Solar,4264,0.002534693059449521
availability-Asgard_Solar,4265,0.0
availability-Asgard_Solar,4266,0.0
availability-Asgard_Solar,4267,0.0
availability-Asgard_Solar,4268,0.0004475109369779547
availability-Asgard_Solar,4269,0.0
availability-Asgard_Solar,4270,0.00011959636794395091
availability-Asgard_Solar,4271,0.0
availability-Asgard_Solar,4272,6.979372753124587e-5
availability-Asgard_Solar,4273,0.0003604308625421042
availability-Asgard_Solar,4274,0.0
availability-Asgard_Solar,4275,0.0004344490970328913
availability-Asgard_Solar,4276,0.0031044358287422233
availability-Asgard_Solar,4277,0.0
availability-Asgard_Solar,4278,0.0
availability-Asgard_Solar,4279,0.0
availability-Asgard_Solar,4280,0.0016262444917382606
availability-Asgard_Solar,4281,0.052167361225832605
availability-Asgard_Solar,4282,0.14490106466234953
availability-Asgard_Solar,4283,0.18385834544525045
availability-Asgard_Solar,4284,0.19265252624303125
availability-Asgard_Solar,4285,0.16385316625655566
availability-Asgard_Solar,4286,0.1144780861086975
availability-Asgard_Solar,4287,0.0557114514583628
availability-Asgard_Solar,4288,0.0034172600224405335
availability-Asgard_Solar,4289,0.0
availability-Asgard_Solar,4290,0.0
availability-Asgard_Solar,4291,0.0
availability-Asgard_Solar,4292,0.0
availability-Asgard_Solar,4293,0.0007891034302527766
availability-Asgard_Solar,4294,0.0012217830824025006
availability-Asgard_Solar,4295,0.0
availability-Asgard_Solar,4296,0.0
availability-Asgard_Solar,4297,0.0006024053086999333
availability-Asgard_Solar,4298,0.0
availability-Asgard_Solar,4299,0.0
availability-Asgard_Solar,4300,0.0
availability-Asgard_Solar,4301,0.00012923288035075588
availability-Asgard_Solar,4302,0.0005398169701389534
availability-Asgard_Solar,4303,0.00023953339936909414
availability-Asgard_Solar,4304,0.0029074967452247876
availability-Asgard_Solar,4305,0.06090107929753328
availability-Asgard_Solar,4306,0.13001151873689729
availability-Asgard_Solar,4307,0.16075225315119787
availability-Asgard_Solar,4308,0.18594321811550935
availability-Asgard_Solar,4309,0.18002859705586635
availability-Asgard_Solar,4310,0.1547252930773289
availability-Asgard_Solar,4311,0.09219541213962276
availability-Asgard_Solar,4312,0.010955138072631545
availability-Asgard_Solar,4313,0.0
availability-Asgard_Solar,4314,0.001151166276974846
availability-Asgard_Solar,4315,0.0007466647278899643
availability-Asgard_Solar,4316,0.0
availability-Asgard_Solar,4317,0.0005944240524329708
availability-Asgard_Solar,4318,0.0001565009537782419
availability-Asgard_Solar,4319,0.00034489169581756806
availability-Asgard_Solar,4320,0.0
availability-Asgard_Solar,4321,0.0029086371123518045
availability-Asgard_Solar,4322,0.0
availability-Asgard_Solar,4323,6.227166716447193e-7
availability-Asgard_Solar,4324,9.204700043937488e-5
availability-Asgard_Solar,4325,0.0
availability-Asgard_Solar,4326,0.0011689673376442736
