,,p.u.
availability-Midgard_Wind,435,0.20652631919480346
availability-Midgard_Wind,436,0.8303448106113474
availability-Midgard_Wind,437,0.3426639775843886
availability-Midgard_Wind,438,0.17525900354485702
availability-Midgard_Wind,439,0.2051563825180942
availability-Midgard_Wind,440,0.552705085269957
availability-Midgard_Wind,441,0.9901156803759202
availability-Midgard_Wind,442,0.9619342358679736
availability-Midgard_Wind,443,0.9361056943410638
availability-Midgard_Wind,444,0.6548087066430476
availability-Midgard_Wind,445,0.780857156904321
availability-Midgard_Wind,446,0.7664282928561081
availability-Midgard_Wind,447,0.20063938825490601
availability-Midgard_Wind,448,0.0571483134311177
availability-Midgard_Wind,449,0.014491669106891147
availability-Midgard_Wind,450,0.27385375605480256
availability-Midgard_Wind,451,0.5014535413951493
availability-Midgard_Wind,452,0.6799740970344532
availability-Midgard_Wind,453,0.26610744743526515
availability-Midgard_Wind,454,0.3043609659005674
availability-Midgard_Wind,455,0.05773373737249532
availability-Midgard_Wind,456,0.8156158666937063
availability-Midgard_Wind,457,0.9340950846478256
availability-Midgard_Wind,458,0.6560099455815945
availability-Midgard_Wind,459,0.11983979349558327
availability-Midgard_Wind,460,0.06510776998494272
availability-Midgard_Wind,461,0.798284164147427
availability-Midgard_Wind,462,0.2661212935979712
availability-Midgard_Wind,463,0.23555279766243276
availability-Midgard_Wind,464,0.46324501252829087
availability-Midgard_Wind,465,0.8807874150894198
availability-Midgard_Wind,466,0.3184140412745018
availability-Midgard_Wind,467,0.08785857981880918
availability-Midgard_Wind,468,0.8585576324319556
availability-Midgard_Wind,469,0.9017510012149544
availability-Midgard_Wind,470,0.8498797346369751
availability-Midgard_Wind,471,0.43710645119758607
availability-Midgard_Wind,472,0.13678699609781464
availability-Midgard_Wind,473,0.22512824796818065
availability-Midgard_Wind,474,0.45622348893631615
availability-Midgard_Wind,475,0.08471594853286968
availability-Midgard_Wind,476,0.8864108147157033
availability-Midgard_Wind,477,0.9411357918568154
availability-Midgard_Wind,478,0.30149372802023056
availability-Midgard_Wind,479,0.06747508606671504
availability-Midgard_Wind,480,0.08981537929560146
availability-Midgard_Wind,481,0.2340640022372743
availability-Midgard_Wind,482,0.7433733780105485
availability-Midgard_Wind,483,0.003255915471990445
availability-Midgard_Wind,484,0.7579232341797639
availability-Midgard_Wind,485,0.21024094936754312
availability-Midgard_Wind,486,0.3285566404896384
availability-Midgard_Wind,487,0.9063097445632334
availability-Midgard_Wind,488,0.40770539307526266
availability-Midgard_Wind,489,0.963636177801981
availability-Midgard_Wind,490,0.13621897185862708
availability-Midgard_Wind,491,0.6373738021485527
availability-Midgard_Wind,492,0.5769768948303018
availability-Midgard_Wind,493,0.5669098691143568
availability-Midgard_Wind,494,0.28952593070252963
availability-Midgard_Wind,495,0.5090472548966803
availability-Midgard_Wind,496,0.6851481328893884
availability-Midgard_Wind,497,0.6384681548740359
availability-Midgard_Wind,498,0.8512072216850892
availability-Midgard_Wind,499,0.40718254541767873
availability-Midgard_Wind,500,0.9149873457339465
availability-Midgard_Wind,501,0.9748807487413215
availability-Midgard_Wind,502,0.9285854590601865
availability-Midgard_Wind,503,0.8399526102577347
availability-Midgard_Wind,504,0.3886369766538984
availability-Midgard_Wind,505,0.3224282342916066
availability-Midgard_Wind,506,0.6268218990247268
availability-Midgard_Wind,507,0.765535092743546
availability-Midgard_Wind,508,0.5221446194785238
availability-Midgard_Wind,509,0.6902964015418186
availability-Midgard_Wind,510,0.892835188569258
availability-Midgard_Wind,511,0.415756879733978
availability-Midgard_Wind,512,0.848818854891537
availability-Midgard_Wind,513,0.3958526774768256
availability-Midgard_Wind,514,0.30700153829906407
availability-Midgard_Wind,515,0.3174781489915167
availability-Midgard_Wind,516,0.7439126707812382
availability-Midgard_Wind,517,0.36739882720777906
availability-Midgard_Wind,518,0.5896025782312995
availability-Midgard_Wind,519,0.08620286809723687
availability-Midgard_Wind,520,0.17456452028174585
availability-Midgard_Wind,521,0.9013871816334263
availability-Midgard_Wind,522,0.9250500827950493
availability-Midgard_Wind,523,0.734406305170307
availability-Midgard_Wind,524,0.42769981918203304
availability-Midgard_Wind,525,0.2995040392660231
availability-Midgard_Wind,526,0.925210791465472
availability-Midgard_Wind,527,0.6271306855490437
availability-Midgard_Wind,528,0.1072267387294632
availability-Midgard_Wind,529,0.3094831751394336
availability-Midgard_Wind,530,0.93335768639297
availability-Midgard_Wind,531,0.026120943484767456
availability-Midgard_Wind,532,0.7070347827619051
availability-Midgard_Wind,533,0.31047312150640183
availability-Midgard_Wind,534,0.25564441318202846
availability-Midgard_Wind,535,0.21976257976720082
availability-Midgard_Wind,536,0.42208093474632713
availability-Midgard_Wind,537,0.7933747637593626
availability-Midgard_Wind,538,0.7464320166585602
availability-Midgard_Wind,539,0.9613651791265851
availability-Midgard_Wind,540,0.5747345943340336
availability-Midgard_Wind,541,0.6071536789007177
availability-Midgard_Wind,542,0.4906815412972134
availability-Midgard_Wind,543,0.9469627797034311
availability-Midgard_Wind,544,0.7075496816958896
availability-Midgard_Wind,545,0.022775912180515223
availability-Midgard_Wind,546,0.11379168365338166
availability-Midgard_Wind,547,0.16288389902495737
availability-Midgard_Wind,548,0.2834653540742663
availability-Midgard_Wind,549,0.39200609514367224
availability-Midgard_Wind,550,0.5818614973480594
availability-Midgard_Wind,551,0.08529110886201718
availability-Midgard_Wind,552,0.26837607758184734
availability-Midgard_Wind,553,0.8367552274971576
availability-Midgard_Wind,554,0.4305754336683578
availability-Midgard_Wind,555,0.6013791088589504
availability-Midgard_Wind,556,0.4360909908433672
availability-Midgard_Wind,557,0.3653559865526048
availability-Midgard_Wind,558,0.5700356188504329
availability-Midgard_Wind,559,0.6809241379482249
availability-Midgard_Wind,560,0.4759864901446317
availability-Midgard_Wind,561,0.7245372401670027
availability-Midgard_Wind,562,0.6065983985456826
availability-Midgard_Wind,563,0.8543991355695542
availability-Midgard_Wind,564,0.7815259397900648
availability-Midgard_Wind,565,0.4955981044002241
availability-Midgard_Wind,566,0.18688872361015763
availability-Midgard_Wind,567,0.35093745957279066
availability-Midgard_Wind,568,0.7860355481318483
availability-Midgard_Wind,569,0.7948145774185339
availability-Midgard_Wind,570,0.40978211814570387
availability-Midgard_Wind,571,0.8908729050916475
availability-Midgard_Wind,572,0.2516038456029859
availability-Midgard_Wind,573,0.9703916371855643
availability-Midgard_Wind,574,0.3951180131847316
availability-Midgard_Wind,575,0.2686818002301561
availability-Midgard_Wind,576,0.8418067210829732
availability-Midgard_Wind,577,0.3011080625409892
availability-Midgard_Wind,578,0.8515916389703347
availability-Midgard_Wind,579,0.39774439873311995
availability-Midgard_Wind,580,0.26239856852501287
availability-Midgard_Wind,581,0.797055238089832
availability-Midgard_Wind,582,0.1819431884157735
availability-Midgard_Wind,583,0.33517306536656566
availability-Midgard_Wind,584,0.9022749402650051
availability-Midgard_Wind,585,0.5058539696880971
availability-Midgard_Wind,586,0.7211524103606034
availability-Midgard_Wind,587,0.7124289821848052
availability-Midgard_Wind,588,0.012737476460492392
availability-Midgard_Wind,589,0.9140008487377841
availability-Midgard_Wind,590,0.4506042973534158
availability-Midgard_Wind,591,0.5776469669763439
availability-Midgard_Wind,592,0.5382814500744977
availability-Midgard_Wind,593,0.9624567016474489
availability-Midgard_Wind,594,0.30027430323270876
availability-Midgard_Wind,595,0.28550794902058385
availability-Midgard_Wind,596,0.5844667984977672
availability-Midgard_Wind,597,0.17247107757870095
availability-Midgard_Wind,598,0.7936670289067844
availability-Midgard_Wind,599,0.8644046397690536
availability-Midgard_Wind,600,0.3106877781246242
availability-Midgard_Wind,601,0.6498395662491724
availability-Midgard_Wind,602,0.5833884301278482
availability-Midgard_Wind,603,0.31050043845046593
availability-Midgard_Wind,604,0.8691667967142221
availability-Midgard_Wind,605,0.955195633066593
availability-Midgard_Wind,606,0.988296306574998
availability-Midgard_Wind,607,0.8929495908925261
availability-Midgard_Wind,608,0.23364578673108838
availability-Midgard_Wind,609,0.365227477206973
availability-Midgard_Wind,610,0.2795510638024248
availability-Midgard_Wind,611,0.02235831800261512
availability-Midgard_Wind,612,0.5714081391969817
availability-Midgard_Wind,613,0.30490907580426363
availability-Midgard_Wind,614,0.21852411761202328
availability-Midgard_Wind,615,0.21764541312071062
availability-Midgard_Wind,616,0.19570822152030654
availability-Midgard_Wind,617,0.7612832249150088
availability-Midgard_Wind,618,0.9695484338951176
availability-Midgard_Wind,619,0.7959299648565036
availability-Midgard_Wind,620,0.8103175475543524
availability-Midgard_Wind,621,0.07767892409752386
availability-Midgard_Wind,622,0.25270612312711205
availability-Midgard_Wind,623,0.19844408890677012
availability-Midgard_Wind,624,0.8625539999667978
availability-Midgard_Wind,625,0.35095976798990913
availability-Midgard_Wind,626,0.437792657001316
availability-Midgard_Wind,627,0.19683252686679586
availability-Midgard_Wind,628,0.8082551974255413
availability-Midgard_Wind,629,0.9407650981430795
availability-Midgard_Wind,630,0.6761081405055788
availability-Midgard_Wind,631,0.6483881018104709
availability-Midgard_Wind,632,0.2892282301212078
availability-Midgard_Wind,633,0.542989488401295
availability-Midgard_Wind,634,0.8187211695561548
availability-Midgard_Wind,635,0.7587011038724576
availability-Midgard_Wind,636,0.941003250311496
availability-Midgard_Wind,637,0.7666001073255581
availability-Midgard_Wind,638,0.25353032522139496
availability-Midgard_Wind,639,0.48999490096767095
availability-Midgard_Wind,640,0.9979512017879789
availability-Midgard_Wind,641,0.3338822809627797
availability-Midgard_Wind,642,0.374589688416882
availability-Midgard_Wind,643,0.4725406806719469
availability-Midgard_Wind,644,0.9022783957337179
availability-Midgard_Wind,645,0.1718137020870193
availability-Midgard_Wind,646,0.43870893075728723
availability-Midgard_Wind,647,0.7031396307904091
availability-Midgard_Wind,648,0.1776863434481738
availability-Midgard_Wind,649,0.784431679666386
availability-Midgard_Wind,650,0.9467489360346996
availability-Midgard_Wind,651,0.7151845189794718
availability-Midgard_Wind,652,0.45647242737900084
availability-Midgard_Wind,653,0.6398896768222301
availability-Midgard_Wind,654,0.793687707168424
availability-Midgard_Wind,655,0.47217953416888647
availability-Midgard_Wind,656,0.5590338222718523
availability-Midgard_Wind,657,0.7053039323148264
availability-Midgard_Wind,658,0.916549538012699
availability-Midgard_Wind,659,0.18887471087570207
availability-Midgard_Wind,660,0.33032233417230816
availability-Midgard_Wind,661,0.2964801855337502
availability-Midgard_Wind,662,0.9458356090918739
availability-Midgard_Wind,663,0.5886367763380996
availability-Midgard_Wind,664,0.760477184828074
availability-Midgard_Wind,665,0.0010265336201162878
availability-Midgard_Wind,666,0.35708842094915993
availability-Midgard_Wind,667,0.21419318185342173
availability-Midgard_Wind,668,0.027884388153326056
availability-Midgard_Wind,669,0.9676725065709271
availability-Midgard_Wind,670,0.397421829843672
availability-Midgard_Wind,671,0.07182209347791302
availability-Midgard_Wind,672,0.31564336890635714
availability-Midgard_Wind,673,0.8660548942994684
availability-Midgard_Wind,674,0.9377577636917473
availability-Midgard_Wind,675,0.04526555675169619
availability-Midgard_Wind,676,0.20617723177537106
availability-Midgard_Wind,677,0.668863403919386
availability-Midgard_Wind,678,0.485644344836744
availability-Midgard_Wind,679,0.8488024723231282
availability-Midgard_Wind,680,0.904581782881888
availability-Midgard_Wind,681,0.09634667265421504
availability-Midgard_Wind,682,0.15976288249677462
availability-Midgard_Wind,683,0.08067747331779673
availability-Midgard_Wind,684,0.5455878549298743
availability-Midgard_Wind,685,0.44761157404518137
availability-Midgard_Wind,686,0.14433939325584588
availability-Midgard_Wind,687,0.9467336363624865
availability-Midgard_Wind,688,0.37530432780712264
availability-Midgard_Wind,689,0.6193827899509591
availability-Midgard_Wind,690,0.9456591319709736
availability-Midgard_Wind,691,0.34207120954709036
availability-Midgard_Wind,692,0.9182102836661875
availability-Midgard_Wind,693,0.6912212071958478
availability-Midgard_Wind,694,0.8169046682895589
availability-Midgard_Wind,695,0.33154317631851205
availability-Midgard_Wind,696,0.46305877669717266
availability-Midgard_Wind,697,0.38732087657796566
availability-Midgard_Wind,698,0.008349752734108429
availability-Midgard_Wind,699,0.11694909064656678
availability-Midgard_Wind,700,0.5724323328241474
availability-Midgard_Wind,701,0.09351402772518902
availability-Midgard_Wind,702,0.8908282002661108
availability-Midgard_Wind,703,0.3907035453091129
availability-Midgard_Wind,704,0.743175412501546
availability-Midgard_Wind,705,0.5628295357015324
availability-Midgard_Wind,706,0.44569467184303146
availability-Midgard_Wind,707,0.08389189787411466
availability-Midgard_Wind,708,0.7662705009763023
availability-Midgard_Wind,709,0.5317171411660025
availability-Midgard_Wind,710,0.766243838561163
availability-Midgard_Wind,711,0.227916994123865
availability-Midgard_Wind,712,0.4576954880479419
availability-Midgard_Wind,713,0.0920659410957737
availability-Midgard_Wind,714,0.03203592977980907
availability-Midgard_Wind,715,0.5791409194532587
availability-Midgard_Wind,716,0.334798754658444
availability-Midgard_Wind,717,0.6029714360290355
availability-Midgard_Wind,718,0.3975070757161362
availability-Midgard_Wind,719,0.11383004467362812
availability-Midgard_Wind,720,0.5696203948704284
availability-Midgard_Wind,721,0.544430755034257
availability-Midgard_Wind,722,0.8877679571657051
availability-Midgard_Wind,723,0.3612133008729074
availability-Midgard_Wind,724,0.07971288489055484
availability-Midgard_Wind,725,0.2695511407043141
availability-Midgard_Wind,726,0.9091822817442311
availability-Midgard_Wind,727,0.8123916204487881
availability-Midgard_Wind,728,0.8128160293920917
availability-Midgard_Wind,729,0.5030139509266092
availability-Midgard_Wind,730,0.2501641443515841
availability-Midgard_Wind,731,0.7789516215345015
availability-Midgard_Wind,732,0.005391655926925365
availability-Midgard_Wind,733,0.8898263195766858
availability-Midgard_Wind,734,0.684772824762708
availability-Midgard_Wind,735,0.46846397803317363
availability-Midgard_Wind,736,0.7999637812200159
availability-Midgard_Wind,737,0.8481228189844431
availability-Midgard_Wind,738,0.20001035920783639
availability-Midgard_Wind,739,0.5402424108868389
availability-Midgard_Wind,740,0.32100928745582
availability-Midgard_Wind,741,0.5554398936794834
availability-Midgard_Wind,742,0.5955082201091849
availability-Midgard_Wind,743,0.5319068617116138
availability-Midgard_Wind,744,0.013655641110266847
availability-Midgard_Wind,745,0.024323060862350254
availability-Midgard_Wind,746,0.9167684232858615
availability-Midgard_Wind,747,0.07498207764706266
availability-Midgard_Wind,748,0.5926014431479806
availability-Midgard_Wind,749,0.20775024604362624
availability-Midgard_Wind,750,0.8642738682683113
availability-Midgard_Wind,751,0.26049487140397276
availability-Midgard_Wind,752,0.44124139282136843
availability-Midgard_Wind,753,0.9732965410884813
availability-Midgard_Wind,754,0.004368683561243758
availability-Midgard_Wind,755,0.046271225525011395
availability-Midgard_Wind,756,0.10046119874495774
availability-Midgard_Wind,757,0.9337759905865116
availability-Midgard_Wind,758,0.006165279637536769
availability-Midgard_Wind,759,0.3659069517915353
availability-Midgard_Wind,760,0.5731003997294929
availability-Midgard_Wind,761,0.6700485118195926
availability-Midgard_Wind,762,0.7240376461667969
availability-Midgard_Wind,763,0.33674173635510285
availability-Midgard_Wind,764,0.24884928652901805
availability-Midgard_Wind,765,0.9422095223279393
availability-Midgard_Wind,766,0.4731062938261634
availability-Midgard_Wind,767,0.5446034188975896
availability-Midgard_Wind,768,0.9382953848045154
availability-Midgard_Wind,769,0.18382743203571106
availability-Midgard_Wind,770,0.6239215748532051
availability-Midgard_Wind,771,0.666129454996213
availability-Midgard_Wind,772,0.14005676503267162
availability-Midgard_Wind,773,0.1224437201140044
availability-Midgard_Wind,774,0.8184215561248647
availability-Midgard_Wind,775,0.20466117848580412
availability-Midgard_Wind,776,0.7190016836059385
availability-Midgard_Wind,777,0.9878254752319104
availability-Midgard_Wind,778,0.9868617216166391
availability-Midgard_Wind,779,0.49220695651566004
availability-Midgard_Wind,780,0.26283376867238895
availability-Midgard_Wind,781,0.4815360917800544
availability-Midgard_Wind,782,0.30166086569906814
availability-Midgard_Wind,783,0.32143348872816424
availability-Midgard_Wind,784,0.8027483770933617
availability-Midgard_Wind,785,0.14811378460414248
availability-Midgard_Wind,786,0.5591996436770342
availability-Midgard_Wind,787,0.3837260328798865
availability-Midgard_Wind,788,0.6030224253685701
availability-Midgard_Wind,789,0.49038983733081787
availability-Midgard_Wind,790,0.9967177165344994
availability-Midgard_Wind,791,0.996174526105431
availability-Midgard_Wind,792,0.48352694469982127
availability-Midgard_Wind,793,0.34399460430797124
availability-Midgard_Wind,794,0.9251456672268507
availability-Midgard_Wind,795,0.5869986299905396
availability-Midgard_Wind,796,0.1324448349722731
availability-Midgard_Wind,797,0.6709869336070121
availability-Midgard_Wind,798,0.1146649702006497
availability-Midgard_Wind,799,0.9185236816367698
availability-Midgard_Wind,800,0.07841736803116994
availability-Midgard_Wind,801,0.8810952296387738
availability-Midgard_Wind,802,0.5769576828268596
availability-Midgard_Wind,803,0.8937150625862111
availability-Midgard_Wind,804,0.5196410742710893
availability-Midgard_Wind,805,0.7495892105035991
availability-Midgard_Wind,806,0.5817361698745762
availability-Midgard_Wind,807,0.7733424752317705
availability-Midgard_Wind,808,0.4024789183440173
availability-Midgard_Wind,809,0.5223672643672832
availability-Midgard_Wind,810,0.8898699877075417
availability-Midgard_Wind,811,0.028669954382329776
availability-Midgard_Wind,812,0.7135437009643739
availability-Midgard_Wind,813,0.6463266966185185
availability-Midgard_Wind,814,0.19725376568989328
availability-Midgard_Wind,815,0.2487590021021091
availability-Midgard_Wind,816,0.7333871238039885
availability-Midgard_Wind,817,0.11580100217367806
availability-Midgard_Wind,818,0.5789076915823276
availability-Midgard_Wind,819,0.43300151590243774
availability-Midgard_Wind,820,0.9889548123878364
availability-Midgard_Wind,821,0.08226011349016349
availability-Midgard_Wind,822,0.10005285152168697
availability-Midgard_Wind,823,0.9686105987011661
availability-Midgard_Wind,824,0.33179192050001916
availability-Midgard_Wind,825,0.3522948761096314
availability-Midgard_Wind,826,0.9117583330083215
availability-Midgard_Wind,827,0.6176398353152317
availability-Midgard_Wind,828,0.7871947186318432
availability-Midgard_Wind,829,0.9162145344874023
availability-Midgard_Wind,830,0.9502590627745587
availability-Midgard_Wind,831,0.31382592736742887
availability-Midgard_Wind,832,0.5586291242910258
availability-Midgard_Wind,833,0.3609954194020585
availability-Midgard_Wind,834,0.7546136432422202
availability-Midgard_Wind,835,0.8735807371550165
availability-Midgard_Wind,836,0.4511376691685709
availability-Midgard_Wind,837,0.4292125737804241
availability-Midgard_Wind,838,0.7423947229042144
availability-Midgard_Wind,839,0.3222345587228729
availability-Midgard_Wind,840,0.3632882260962159
availability-Midgard_Wind,841,0.08308477265737335
availability-Midgard_Wind,842,0.5491211397030549
availability-Midgard_Wind,843,0.3812181312507025
availability-Midgard_Wind,844,0.9566493256455438
availability-Midgard_Wind,845,0.36776844053094104
availability-Midgard_Wind,846,0.8085149213145978
availability-Midgard_Wind,847,0.8910176787946346
availability-Midgard_Wind,848,0.015214882182126077
availability-Midgard_Wind,849,0.41644721543191776
availability-Midgard_Wind,850,0.30772368540757133
availability-Midgard_Wind,851,0.06261461363026422
availability-Midgard_Wind,852,0.07923182860562406
availability-Midgard_Wind,853,0.5178927578238998
availability-Midgard_Wind,854,0.36609796676407935
availability-Midgard_Wind,855,0.8749033535725651
availability-Midgard_Wind,856,0.6689677905330399
availability-Midgard_Wind,857,0.9944682206314978
availability-Midgard_Wind,858,0.5782416592828737
availability-Midgard_Wind,859,0.298635918400487
availability-Midgard_Wind,860,0.44624954138138595
availability-Midgard_Wind,861,0.5002525346218317
availability-Midgard_Wind,862,0.8098214340412697
availability-Midgard_Wind,863,0.782634856892903
availability-Midgard_Wind,864,0.9262517665347761
availability-Midgard_Wind,865,0.045340172150285074
availability-Midgard_Wind,866,0.7205852284412233
availability-Midgard_Wind,867,0.20979343094801883
availability-Midgard_Wind,868,0.26285660171684333
availability-Midgard_Wind,869,0.776492213974521
availability-Midgard_Wind,870,0.4956918719163801
availability-Midgard_Wind,871,0.7203894730676325
availability-Midgard_Wind,872,0.6470712507564775
availability-Midgard_Wind,873,0.34056970484234717
availability-Midgard_Wind,874,0.8325199536344374
availability-Midgard_Wind,875,0.879164391940953
availability-Midgard_Wind,876,0.7024653968526782
availability-Midgard_Wind,877,0.7439142108764698
availability-Midgard_Wind,878,0.6678717515246727
availability-Midgard_Wind,879,0.876866689144694
availability-Midgard_Wind,880,0.42652476679004925
availability-Midgard_Wind,881,0.5515359100427594
availability-Midgard_Wind,882,0.8272538313810507
availability-Midgard_Wind,883,0.02124121600721318
availability-Midgard_Wind,884,0.5322853113842063
availability-Midgard_Wind,885,0.24821214346404852
availability-Midgard_Wind,886,0.45953054514231206
availability-Midgard_Wind,887,0.37269155058623893
availability-Midgard_Wind,888,0.9176382368424325
availability-Midgard_Wind,889,0.6997841218230656
availability-Midgard_Wind,890,0.3840785909392209
availability-Midgard_Wind,891,0.8448507148165295
availability-Midgard_Wind,892,0.04903405193767818
availability-Midgard_Wind,893,0.9862320501933127
availability-Midgard_Wind,894,0.3490443742739351
availability-Midgard_Wind,895,0.7755137472599747
availability-Midgard_Wind,896,0.2973911535800081
availability-Midgard_Wind,897,0.6828251903246021
availability-Midgard_Wind,898,0.6687401882562376
availability-Midgard_Wind,899,0.09109215768895329
availability-Midgard_Wind,900,0.8586438803780235
availability-Midgard_Wind,901,0.8145676528389482
availability-Midgard_Wind,902,0.8480347184374878
availability-Midgard_Wind,903,0.03761095226218014
availability-Midgard_Wind,904,0.8333152682002914
availability-Midgard_Wind,905,0.9197866600789611
availability-Midgard_Wind,906,0.9312635885630741
availability-Midgard_Wind,907,0.550536986879797
availability-Midgard_Wind,908,0.6332539766873727
availability-Midgard_Wind,909,0.6505712505355581
availability-Midgard_Wind,910,0.18522131698155986
availability-Midgard_Wind,911,0.07425796280561936
availability-Midgard_Wind,912,0.39802864064548926
availability-Midgard_Wind,913,0.7502768197677367
availability-Midgard_Wind,914,0.41792518252587485
availability-Midgard_Wind,915,0.9946276885483597
availability-Midgard_Wind,916,0.5670118387961967
availability-Midgard_Wind,917,0.3708882921076334
availability-Midgard_Wind,918,0.24929981445162952
availability-Midgard_Wind,919,0.6603724596647734
availability-Midgard_Wind,920,0.708310312146823
availability-Midgard_Wind,921,0.27772138100653165
availability-Midgard_Wind,922,0.8086177795443257
availability-Midgard_Wind,923,0.2117211710666207
availability-Midgard_Wind,924,0.6835708505954723
availability-Midgard_Wind,925,0.7308743164913779
availability-Midgard_Wind,926,0.8408397666989507
availability-Midgard_Wind,927,0.5314481490973071
availability-Midgard_Wind,928,0.5498396500162545
availability-Midgard_Wind,929,0.44483047176991597
availability-Midgard_Wind,930,0.4789168661573254
availability-Midgard_Wind,931,0.22411319961513254
availability-Midgard_Wind,932,0.145172502740471
availability-Midgard_Wind,933,0.8633695244671838
availability-Midgard_Wind,934,0.3859701160362877
availability-Midgard_Wind,935,0.29063058871126657
availability-Midgard_Wind,936,0.8329563561264077
availability-Midgard_Wind,937,0.11499260552010637
availability-Midgard_Wind,938,0.729965980423189
availability-Midgard_Wind,939,0.11812099069907933
availability-Midgard_Wind,940,0.9982536826815761
availability-Midgard_Wind,941,0.8402330695320783
availability-Midgard_Wind,942,0.795813177053017
availability-Midgard_Wind,943,0.06810730165955003
availability-Midgard_Wind,944,0.8032286849064956
availability-Midgard_Wind,945,0.9270973129692316
availability-Midgard_Wind,946,0.31362102756649823
availability-Midgard_Wind,947,0.4845296800305293
availability-Midgard_Wind,948,0.3663670342945312
availability-Midgard_Wind,949,0.08620768537295609
availability-Midgard_Wind,950,0.6655515965381427
availability-Midgard_Wind,951,0.6001686907798756
availability-Midgard_Wind,952,0.9642860374393006
availability-Midgard_Wind,953,0.5502460171779535
availability-Midgard_Wind,954,0.7225597391748424
availability-Midgard_Wind,955,0.28017722929049793
availability-Midgard_Wind,956,0.6987861399591074
availability-Midgard_Wind,957,0.9734567375571184
availability-Midgard_Wind,958,0.06189079260308361
availability-Midgard_Wind,959,0.557534070226892
availability-Midgard_Wind,960,0.937378905168473
availability-Midgard_Wind,961,0.05798292711101072
availability-Midgard_Wind,962,0.18497480458589655
availability-Midgard_Wind,963,0.13902043493715432
availability-Midgard_Wind,964,0.9461047276544374
availability-Midgard_Wind,965,0.9024795985197963
availability-Midgard_Wind,966,0.7563653659904035
availability-Midgard_Wind,967,0.38627972675310274
availability-Midgard_Wind,968,0.4435624507032865
availability-Midgard_Wind,969,0.8256893134928536
availability-Midgard_Wind,970,0.8942346050946727
availability-Midgard_Wind,971,0.021323002068344143
availability-Midgard_Wind,972,0.4857703464919074
availability-Midgard_Wind,973,0.07956196397734727
availability-Midgard_Wind,974,0.2147464503147155
availability-Midgard_Wind,975,0.1467695784531039
availability-Midgard_Wind,976,0.9642521644554598
availability-Midgard_Wind,977,0.22105346137330617
availability-Midgard_Wind,978,0.2015537922824875
availability-Midgard_Wind,979,0.039111971802129
availability-Midgard_Wind,980,0.023349542430044945
availability-Midgard_Wind,981,0.7589613451325258
availability-Midgard_Wind,982,0.4721240515062506
availability-Midgard_Wind,983,0.6789130565194285
availability-Midgard_Wind,984,0.6238343337433406
availability-Midgard_Wind,985,0.8027703379470555
availability-Midgard_Wind,986,0.6157765701451702
availability-Midgard_Wind,987,0.4007049616497679
availability-Midgard_Wind,988,0.3708080757386907
availability-Midgard_Wind,989,0.44450005209833576
availability-Midgard_Wind,990,0.8416763699337472
availability-Midgard_Wind,991,0.23763212414623336
availability-Midgard_Wind,992,0.42825508070229135
availability-Midgard_Wind,993,0.2365031372129628
availability-Midgard_Wind,994,0.8167079502792698
availability-Midgard_Wind,995,0.3690988170048014
availability-Midgard_Wind,996,0.5725815478874879
availability-Midgard_Wind,997,0.3105919988454868
availability-Midgard_Wind,998,0.34842016633823136
availability-Midgard_Wind,999,0.7777185708242487
availability-Midgard_Wind,1000,0.4318558749506459
availability-Midgard_Wind,1001,0.539644004877018
availability-Midgard_Wind,1002,0.9440185530722844
availability-Midgard_Wind,1003,0.24975836959120712
availability-Midgard_Wind,1004,0.7204011463732506
availability-Midgard_Wind,1005,0.27608118718570096
availability-Midgard_Wind,1006,0.5850557364079387
availability-Midgard_Wind,1007,0.7975140220080293
availability-Midgard_Wind,1008,0.31387924460037375
availability-Midgard_Wind,1009,0.9897493405026537
availability-Midgard_Wind,1010,0.30756993173825886
availability-Midgard_Wind,1011,0.2989834940914594
availability-Midgard_Wind,1012,0.9553612071728605
availability-Midgard_Wind,1013,0.5144905647737785
availability-Midgard_Wind,1014,0.08841925581958854
availability-Midgard_Wind,1015,0.3760954385225702
availability-Midgard_Wind,1016,0.3472294698219477
availability-Midgard_Wind,1017,0.8317055387841696
availability-Midgard_Wind,1018,0.5623214199006161
availability-Midgard_Wind,1019,0.48556669000707486
availability-Midgard_Wind,1020,0.39218939126828156
availability-Midgard_Wind,1021,0.540345979171223
availability-Midgard_Wind,1022,0.26498347199442385
availability-Midgard_Wind,1023,0.46558418153747083
availability-Midgard_Wind,1024,0.4957532003402517
availability-Midgard_Wind,1025,0.09834644216468169
availability-Midgard_Wind,1026,0.5622806633467392
availability-Midgard_Wind,1027,0.21448203771969643
availability-Midgard_Wind,1028,0.7418175933148339
availability-Midgard_Wind,1029,0.03284560737174114
availability-Midgard_Wind,1030,0.5612522743099272
availability-Midgard_Wind,1031,0.5701364458074377
availability-Midgard_Wind,1032,0.2789375793393106
availability-Midgard_Wind,1033,0.6367993720299107
availability-Midgard_Wind,1034,0.05718334731772867
availability-Midgard_Wind,1035,0.429960360122458
availability-Midgard_Wind,1036,0.06136419917383551
availability-Midgard_Wind,1037,0.012611625920931457
availability-Midgard_Wind,1038,0.8070047489796751
availability-Midgard_Wind,1039,0.891395489300062
availability-Midgard_Wind,1040,0.9429600869973943
availability-Midgard_Wind,1041,0.957045391006209
availability-Midgard_Wind,1042,0.9851604371264544
